target,gr_code,lddt,tm_score,gdt_ts,inf_all,TM_align,inf_stack,inf_wc,inf_nwc,lddt_no_checks,global_rmsd,clashscore,clashes_number,Z_lddt,Z_tm_score,Z_gdt_ts,Z_inf_all,Z_TM_align,Z_inf_stack,Z_inf_wc,Z_inf_nwc,Z_lddt_no_checks,Z_global_rmsd,Z_clashscore,Z_clashes_number,Z_CASP15,Z_CASP16_t33_g33_l33,Z_CASP16_t30_g30_l40,Z_CASP16_t25_g25_l50,Z_CASP16_t20_g20_l60,Z_topo,Z_rmsd_inf
R1205,NKRNA-s - S 028,0.37,0.336,0.39,0.64,0.347,0.69,0.71,0.0,0.386,12.98,1.05,0.0,-1.1714178098585943,0.5223577498944257,0.12234556390947522,-0.18564533269932337,0.5636873021452857,-0.5864581852575722,0.2625383471485145,-1.3460800079790038,-1.5654951393792935,-1.0771345195882018,0.6128054688483692,0.4362281022396822,0.04707566799550396,-0.1755714986848978,-0.27515612980226745,-0.42453307647832195,-0.5739100231543763,0.3223516569019505,-0.6313899261437625
R1205,OpenComplex - 167,0.426,0.346,0.41,0.67,0.349,0.74,0.69,0.2,0.485,11.59,1.05,0.0,-0.02663721090635736,0.7763875018230745,0.6643828723691705,0.40609916527977113,0.6235630398541933,0.5464723998991026,0.018488615996373726,0.20623631094241743,0.818874380598399,-0.24707659458329434,0.6128054688483692,0.4362281022396822,0.684445607036217,0.47137772109529585,0.4215762278951305,0.3468739880948825,0.2721717482946346,0.7203851870961224,0.0795112853482384
R1205,OpenComplex_Server - S 450,0.409,0.133,0.18,0.6,0.15,0.68,0.66,0.0,0.418,13.67,0.53,0.0,-0.3741598927311439,-4.634446214257168,-5.569046174917336,-0.9746379966714493,-5.3340728621821,-0.8130443022889047,-0.3475859807318361,-1.3460800079790038,-0.794789839992565,-1.489177662216537,0.6788958376450304,0.4362281022396822,-3.5657679561707507,-3.525884093968549,-3.2107116738448087,-2.7379530436591977,-2.265194413473587,-5.1017461945872515,-1.2319078294439931
R1205,RNAFOLDX - 435,0.442,0.359,0.43,0.69,0.372,0.74,0.76,0.35,0.471,10.31,4.74,0.0,0.30044296022285355,1.1066261793303196,1.2064201808288673,0.8005954972658319,1.3121340235066299,0.5464723998991026,0.8726626750288664,1.370473550133483,0.4816908121167048,0.5172932931910084,0.14381804411821544,0.4362281022396822,0.9432860790690639,0.8711631067940134,0.8140910921368975,0.7284830701512235,0.6428750481655495,1.1565231800795934,0.6589443952284202
R1205,RNA_Dojo - 006,0.408,0.267,0.33,0.59,0.256,0.68,0.53,0.0,0.408,14.89,2.63,0.0,-0.3946024034267196,-1.230447538413259,-1.5037663614696135,-1.171886162664481,-2.1606587636100034,-0.8130443022889047,-1.9339092332207497,-1.3460800079790038,-1.0356352460509182,-2.21771771150142,0.41199242519697543,0.4362281022396822,-1.1530121072839676,-1.042938767769864,-0.9781051313355494,-0.8808546766840779,-0.7836042220326063,-1.3671069499414363,-1.6948019370829503
R1205,RNApolis - 063,0.475,0.243,0.35,0.72,0.295,0.82,0.64,0.2,0.475,7.46,15.26,0.0,0.9750458131768498,-1.8401189430420193,-0.9617290530099183,1.3923399952449265,-0.9930818782863083,2.35916133614978,-0.5916357118839769,0.20623631094241743,0.578028974540046,2.2192106214384806,-1.193240955383469,0.4362281022396822,-0.7870899570761467,-0.6089340609583626,-0.4505360735448413,-0.21293909242455944,0.024657888695722274,-1.4009239980259687,1.8057753083417034
R1205,SimRNA-server - S 094,0.136,0.265,0.34,0.63,0.273,0.72,0.67,0.2,0.465,9.86,121.12,5.0,-5.954965312623299,-1.2812534887989888,-1.2327477072397652,-0.3828934986923549,-1.6517149930842896,0.09330016583643264,-0.22556111515576568,0.20623631094241743,0.3371835684816943,0.7860170818616624,-14.647714880026848,-1.5267983578388877,-2.064357046624821,-2.8229888362206843,-3.136186483860946,-3.605982955321338,-4.075779426781731,-1.257000598019377,0.20156179158465376
R1205,SoutheRNA - 156,0.346,0.304,0.36,0.65,0.327,0.74,0.56,0.25,0.45,12.29,4.21,0.0,-1.6620380665524106,-0.29053745627725475,-0.6907103987800699,0.011602833293708122,-0.03507007494378789,0.5464723998991026,-1.5678346364925386,0.5943153906727726,-0.024084540605835304,-0.6650913769598659,0.21117938154558175,0.4362281022396822,-0.31104454997099235,-0.881095307203245,-0.9591895831381616,-1.0763309970405364,-1.1934724109429113,-0.49062392752866235,-0.32674427183307886
R1205,Vfold - 481,0.499,0.331,0.43,0.7,0.337,0.74,0.69,0.53,0.499,8.49,0.0,0.0,1.465666069870666,0.39534287393010065,1.2064201808288673,0.9978436632588634,0.26430861360074975,0.5464723998991026,0.018488615996373726,2.7675582371627625,1.1560579490800933,1.6041317273700957,0.7462571750723966,0.4362281022396822,0.8653468177180585,1.0224763748765446,1.0667953443759568,1.133273798625075,1.1997522528741933,0.8008815273794839,1.3009876953144794
R1205,Yang-Multimer - S 456,0.439,0.338,0.41,0.63,0.357,0.72,0.69,0.2,0.439,9.84,1.58,0.0,0.2391154281361265,0.5731637002801557,0.6643828723691705,-0.3828934986923549,0.8630659906898234,0.09330016583643264,0.018488615996373726,0.20623631094241743,-0.28901448727002366,0.7979603613581356,0.5454441314210029,0.4362281022396822,0.37398070358956165,0.4922206669284842,0.4669101430492485,0.4289443572303948,0.39097857141154113,0.6187732863246631,0.20753343133289037
R1205,Yang-Server - S 052,0.396,0.302,0.39,0.62,0.318,0.66,0.71,0.2,0.396,12.61,1.58,0.0,-0.6399125317736266,-0.34134340666298474,0.12234556390947522,-0.5801416646853864,-0.30451089463387176,-1.2662165363515747,0.2625383471485145,0.20623631094241743,-1.3246497333209404,-0.8561838489034419,0.5454441314210029,0.4362281022396822,-0.26564452805021044,-0.286303458175712,-0.3216643655355035,-0.3747057265751907,-0.42774708761487784,-0.10949892137675477,-0.7181627567944142
R1205,Zheng - 462,0.378,0.299,0.36,0.62,0.35,0.66,0.75,0.0,0.378,12.87,1.05,0.0,-1.007877724293989,-0.4175523322415798,-0.6907103987800699,-0.5801416646853864,0.6535009087086471,-1.2662165363515747,0.750637809452796,-1.3460800079790038,-1.758171464225976,-1.011446482357597,0.6128054688483692,0.4362281022396822,-0.6106429290504395,-0.7053801517718795,-0.7356299090240905,-0.7810045449024069,-0.8263791807807233,-0.5541313655108249,-0.7957940735214917
R1205,dNAfold - 448,0.307,0.337,0.4,0.67,0.358,0.76,0.63,0.2,0.484,12.29,23.16,6.0,-2.459295983679861,0.5477607250872908,0.3933642181393236,0.40609916527977113,0.8930038595442772,0.9996446339617725,-0.7136605774600473,0.20623631094241743,0.7947898399925637,-0.6650913769598659,-2.197306173640438,-1.9194036498546019,0.2807105922645434,-0.5060570134844156,-0.7013809105039601,-0.994366756033277,-1.2873526015625938,0.4705624716133072,-0.12949610584004737
R1205,dfr - 165,0.35,0.33,0.39,0.69,0.347,0.76,0.75,0.0,0.457,11.73,20.0,0.0,-1.5802680237701079,0.36993989873723565,0.12234556390947522,0.8005954972658319,0.5636873021452857,0.9996446339617725,0.750637809452796,-1.3460800079790038,0.14450724363501183,-0.3306795510586091,-1.7956800863376503,0.4362281022396822,0.13259298963337157,-0.362660853707799,-0.48442157071402997,-0.6670626462233762,-0.8497037217327225,0.24614273132335543,0.2349579731036114
R1205,elofsson - 241,0.457,0.348,0.42,0.69,0.362,0.75,0.71,0.25,0.491,10.13,5.8,3.0,0.6070806206564887,0.8271934522088045,0.9354015265990189,0.8005954972658319,1.0127553349620924,0.7730585169304375,0.2625383471485145,0.5943153906727726,0.9633816242334109,0.6247828086592696,0.009095369263483019,-0.7415877738074598,0.8087867472286365,0.7898918664881038,0.7716107419049425,0.7441890550302002,0.7167673681554579,0.8812974894039116,0.7126891529625508
R1205,falcon2 - S 208,0.076,0.173,0.27,0.47,0.282,0.63,0.0,0.0,0.336,15.15,243.29,13.0,-7.181515954357838,-3.6183272065425687,-3.1298782868487023,-3.538864154580857,-1.3822741733942074,-1.9459748874455796,-8.401227108752474,-1.3460800079790038,-2.7697221696710574,-2.372980344955575,-30.175138641350117,-4.6676406939646,-5.552570008441089,-4.643240482583036,-4.897068029760517,-5.277809350526737,-5.658550671292957,-3.3741027466956357,-2.955922249768216
R1205,isyslab-hust - 235,0.414,0.334,0.4,0.63,0.328,0.67,0.67,0.25,0.465,10.8,0.53,0.0,-0.27194733925326553,0.4715517995086957,0.3933642181393236,-0.3828934986923549,-0.005132206089334124,-1.0396304193202397,-0.22556111515576568,0.5943153906727726,0.3371835684816943,0.22468294552740783,0.6788958376450304,0.4362281022396822,0.33916625107675974,0.1976562261315846,0.1506958695930996,0.08025533478537206,0.009814799977644562,0.43245800882400964,-0.07910527658247353
R1205,kiharalab_server - S 267,0.372,0.295,0.36,0.62,0.348,0.68,0.66,0.0,0.372,12.74,1.58,0.0,-1.130532788467443,-0.5191642330130398,-0.6907103987800699,-0.5801416646853864,0.5936251709997395,-0.8130443022889047,-0.3475859807318361,-1.3460800079790038,-1.9026787078609877,-0.9338151656305199,0.5454441314210029,0.4362281022396822,-0.6681904128809164,-0.7801358067535176,-0.8151755049249101,-0.8677350521819989,-0.9202945994390878,-0.6049373158965549,-0.7569784151579532
R1205,thermomaps - 169,0.35,0.278,0.35,0.54,0.277,0.59,0.56,0.0,0.385,11.68,0.53,1.0,-1.5802680237701079,-0.9510148112917437,-0.9617290530099183,-2.158126992629636,-1.5319635176664745,-2.8523193555709194,-1.5678346364925386,-1.3460800079790038,-1.5895796799851287,-0.30082135231742496,0.6788958376450304,0.043622810223968245,-1.0494699690403135,-1.1643372960239233,-1.2059303687985419,-1.2683199779604695,-1.330709587122397,-0.956371932150831,-1.2294741724735305
R1209,405 - 325,0.648,0.291,0.36,0.81,0.302,0.8,0.9,0.0,0.648,9.48,7.32,0.0,0.9475234025124056,0.0492648559210821,0.8551735375467561,0.19645223844412515,-0.15542439222489685,0.1063990353197841,0.3185110286353103,-1.1403194552958893,0.7906248185540418,0.9661079006721186,-0.13887570203721203,0.25958706582558255,0.41329112144428254,0.6173205986600812,0.6503408790453138,0.6998712996231624,0.749401720201011,0.4522191967339191,0.5812800695581218
R1209,406 - 159,0.612,0.269,0.32,0.81,0.263,0.81,0.88,0.32,0.614,9.48,0.86,0.0,0.24829837639244695,-0.9453056471446012,-1.1054053117308773,0.19645223844412515,-1.7993778037274484,0.53199517659893,-0.7735267838285864,0.015620814456108113,-0.22843872831172038,0.9661079006721186,0.769946185968972,0.25958706582558255,-0.6234064486945279,-0.6008041941610105,-0.5158939371056647,-0.3885285515226462,-0.2611631659396275,-1.0253554794377393,0.5812800695581218
R1209,998,0.613,0.2881,0.333,,0.2959,,,,0.628,13.04,,0.0,0.267721293784668,-0.08183761948302902,-0.4682171857156456,,-0.4125555668445266,,,,0.19117567333888755,-1.8633342508392814,,0.25958706582558255,,-0.09411117047133552,-0.05792792404573516,-0.003653054407334627,0.050621815231065875,-0.2750274025993373,
R1209,999,0.6,0.2794,0.344,,0.3019,,,,0.621,9.15,,1.0,0.01522336768579408,-0.4751450456953699,0.07094199783570165,,-0.15963965738259525,,,,-0.018631527486416416,1.228387650671771,,-1.609439808118612,,-0.1296598933912914,-0.11517156728358283,-0.09343907812202003,-0.0717065889604572,-0.20210152392983413,
R1209,AF3-server - S 304,0.621,0.301,0.36,0.8,0.332,0.78,0.9,0.0,0.636,9.31,11.62,0.0,0.4231046329224366,0.5013423573145757,0.8551735375467561,-0.261936317925507,1.10915515508476,-0.7447932472385077,0.3185110286353103,-1.1403194552958893,0.43095533142494924,1.101221711278,-0.7438190640227523,0.25958706582558255,0.4113144196393115,0.5932068425945893,0.5761966216273742,0.5506812901765512,0.5251659587257282,0.6782579474306658,0.41964269667624654
R1209,B-LAB - 231,0.663,0.31,0.36,0.82,0.318,0.81,0.9,0.0,0.663,9.99,6.89,0.0,1.2388671633957218,0.9082121085687198,0.8551735375467561,0.6548407948137522,0.5190180330069202,0.53199517659893,0.3185110286353103,-1.1403194552958893,1.2402116774654075,0.5607664688544742,-0.07838136583865792,0.25958706582558255,0.8181449939201656,1.0007509365037326,1.0245625591929315,1.0602799932267297,1.0959974272605284,0.8816928230577379,0.6078036318341132
R1209,BRIQX - 238,0.647,0.34,0.36,0.81,0.344,0.82,0.88,0.58,0.647,14.18,7.75,0.0,0.9281004851201845,2.2644446127492004,0.8551735375467561,0.19645223844412515,1.6149869740086205,0.9575913178780712,-0.7735267838285864,0.9548222836296059,0.7606523612932841,-2.769391569019899,-0.19937003823576604,0.25958706582558255,1.1428966218795145,1.3492395451387136,1.3071256391368606,1.2439547801340813,1.1807839211313018,1.5598090751479783,-1.2864696652878869
R1209,Bhattacharya - 369,0.63,0.282,0.34,0.8,0.29,0.79,0.9,0.71,0.643,9.61,12.06,0.0,0.5979108894524263,-0.3576048953330621,-0.12511588709205923,-0.261936317925507,-0.6612562111487597,-0.3191971059593618,0.3185110286353103,1.4244230182163549,0.6407625322502531,0.8627855749146806,-0.80572024524918,0.25958706582558255,-0.18069700445521214,0.038396702342435,0.09434812105343413,0.1782752491199328,0.26220237718643147,-0.24136039121256067,0.3004246284945868
R1209,CSSB_experimental - 286,0.638,0.305,0.36,0.82,0.315,0.81,0.9,0.35,0.638,9.58,0.43,0.0,0.7532942285901949,0.6821733578719731,0.8551735375467561,0.6548407948137522,0.39256007827595446,0.53199517659893,0.3185110286353103,0.12399021474535776,0.49090024594646464,0.8866291885510121,0.8304405221675261,0.25958706582558255,0.7248699720818973,0.763547041336308,0.7625217600616967,0.7609838381497798,0.7594459162378627,0.7686734477093646,0.7707349916823822
R1209,CoDock - 262,0.589,0.275,0.35,0.78,0.284,0.78,0.88,0.0,0.589,10.44,0.0,0.0,-0.19842872362863773,-0.674059146308505,0.3650288252273471,-1.1787134306647713,-0.914172120610691,-0.7447932472385077,-0.7735267838285864,-1.1403194552958893,-0.9777501598306632,0.20311226430949436,0.8909348583660801,0.25958706582558255,-0.2983234843084753,-0.16915301490326523,-0.17208058577580249,-0.17647194208460837,-0.18086329839341422,-0.15451516054057898,-0.48780058317763847
R1209,Diff - 033,0.61,0.28,0.34,0.8,0.297,0.79,0.9,0.0,0.616,11.4,8.18,0.0,0.2094525416080048,-0.44802039561175827,-0.12511588709205923,-0.261936317925507,-0.36618765010983967,-0.3191971059593618,0.3185110286353103,-1.1403194552958893,-0.16849381379020498,-0.5598833720531313,-0.25986437443432003,0.25958706582558255,-0.2665045585685965,-0.12122791369860422,-0.08815986816794333,-0.03855779987195199,0.011044268424039383,-0.2865681413519088,-0.41090984498931915
R1209,GeneSilico - 338,0.626,0.324,0.37,0.83,0.328,0.82,0.9,0.63,0.626,11.77,1.72,0.0,0.520219219883542,1.5411206105196107,1.345318249866165,1.1132293511833844,0.9405445487768058,0.9575913178780712,0.3185110286353103,1.1354379507783556,0.13123075881737215,-0.8539546069012257,0.6489575135718639,0.25958706582558255,1.1717835933430083,1.1355526934231057,1.0740193460691496,0.981719325038215,0.8894193040072804,1.443219430192888,0.12963737214107934
R1209,GeneSilicoRNA-server - S 306,0.087,0.258,0.3,0.8,0.266,0.78,0.88,0.5,0.59,14.29,150.3,7.0,-9.948733254523608,-1.442590898677444,-2.085694736369695,-0.261936317925507,-1.6729198489964827,-0.7447932472385077,-0.7735267838285864,0.6658372161916066,-0.9477777025699055,-2.856818152353116,-20.253945910570373,-12.823601051783777,-3.0151382901251704,-4.492339629856916,-5.037978992323585,-5.856438036023589,-6.674897079723593,-1.7641428175235696,-1.5593772351393116
R1209,GromihaLab - 272,0.659,0.314,0.35,0.81,0.325,0.8,0.9,0.35,0.659,10.46,4.74,0.0,1.1611754938268375,1.0890431091261172,0.3650288252273471,0.19645223844412515,0.81408659404584,0.1063990353197841,0.3185110286353103,0.12399021474535776,1.1203218484223765,0.18721652188527194,0.22409031515411224,0.25958706582558255,0.6679615985723101,0.8717491427267672,0.9006917778367742,0.9441057305017848,0.9875196831667954,0.7270359671767321,0.19183438016469856
R1209,GuangzhouRNA-human - 183,0.677,0.319,0.39,0.86,0.356,0.86,0.9,0.71,0.677,11.38,12.05,0.0,1.5107880068868167,1.315081859822864,2.325607674504983,2.488395020292281,2.120818792932483,2.6599758829946545,0.3185110286353103,1.4244230182163549,1.6598260791160153,-0.5439876296289103,-0.8043134002213066,0.25958706582558255,1.6650646988502105,1.717159180404888,1.6965220630530808,1.66556638702537,1.6346107109976593,1.8203447671639235,0.9722036953316853
R1209,GuangzhouRNA-meta - 417,0.611,0.319,0.36,0.85,0.335,0.84,0.9,0.71,0.664,12.16,4.74,0.0,0.22887545900022588,1.315081859822864,0.8551735375467561,2.0300064639226485,1.2356131098157257,1.8087836004363629,0.3185110286353103,1.4244230182163549,1.270184134726165,-1.1639215841735426,0.22409031515411224,0.25958706582558255,1.1546164835504844,0.7997102854566153,0.7426268028109764,0.6570015788425179,0.5713763548740596,1.08512769868481,0.43304243987455293
R1209,GuangzhouRNA_AI - 317,0.55,0.309,0.36,0.84,0.324,0.83,0.92,0.82,0.666,10.88,9.04,0.0,-0.9559225019252574,0.8630043584293705,0.8551735375467561,1.5716179075530166,0.7719339424688515,1.383187459157217,1.4105488410992069,1.8217774859436038,1.3301290492476805,-0.14659406902337643,-0.38085304683142807,0.25958706582558255,0.9037065810228436,0.25408513135028976,0.133084368022735,-0.048416776968597086,-0.2299179219599291,0.8590889479880632,0.71251191926482
R1209,KiharaLab - 294,0.638,0.301,0.36,0.8,0.332,0.8,0.88,0.0,0.653,9.53,9.04,0.0,0.7532942285901949,0.5013423573145757,0.8551735375467561,-0.261936317925507,1.10915515508476,0.1063990353197841,-0.7735267838285864,-1.1403194552958893,0.9404871048578303,0.926368544611566,-0.38085304683142807,0.25958706582558255,0.5052530594176986,0.7032700411505088,0.7082724598944775,0.7157760880104304,0.7232797161263833,0.6782579474306658,0.33221611334302953
R1209,LCBio - 189,0.651,0.312,0.37,0.81,0.303,0.8,0.94,0.41,0.651,9.55,1.29,0.0,1.005792154689069,0.9986276088474185,1.345318249866165,0.19645223844412515,-0.11327174064790829,0.1063990353197841,2.5025866535630974,0.34072901532385724,0.8805421903363149,0.9104728021873436,0.709451849770418,0.25958706582558255,0.9750605773162843,1.1165793378008841,1.1055006194897028,1.0888825420229304,1.072264464556158,1.1719729293567918,0.5534625203157344
R1209,MIEnsembles-Server - S 110,0.649,0.305,0.34,0.81,0.321,0.8,0.92,0.0,0.649,10.47,4.3,0.0,0.9669463199046266,0.6821733578719731,-0.12511588709205923,0.19645223844412515,0.6454759877378858,0.1063990353197841,1.4105488410992069,-1.1403194552958893,0.8205972758147995,0.17926865067316142,0.28599149638053967,0.25958706582558255,0.33664963757404853,0.5080012635615135,0.5538957691958248,0.6227375276472917,0.6915792860987588,0.2785287353899569,0.18786044455864329
R1209,NKRNA-s - S 028,0.541,0.281,0.33,0.77,0.314,0.78,0.88,0.0,0.548,10.59,3.01,0.0,-1.130728758455247,-0.4028126454724089,-0.6152605994114683,-1.6371019870344035,0.3504074266989659,-0.7447932472385077,-0.7735267838285864,-1.1403194552958893,-2.206620907521726,0.08389419612783391,0.46747450497620185,0.25958706582558255,-0.7808669013661251,-0.7162673344463747,-0.757713476847262,-0.8198826904485927,-0.8820519040499237,-0.5090366224419386,-0.7766038954532848
R1209,OpenComplex - 167,0.578,0.25,0.32,0.77,0.32,0.76,0.88,0.63,0.604,10.47,1.29,0.0,-0.41208081494306953,-1.804252899792239,-1.1054053117308773,-1.6371019870344035,0.6033233361608973,-1.5959855297967995,-0.7735267838285864,1.1354379507783556,-0.5281633009192975,0.17926865067316142,0.709451849770418,0.25958706582558255,-1.1814232440210497,-1.107246342155395,-1.0377297894341626,-0.9334549603523138,-0.829180131270465,-1.454829105761558,-0.7289166681806211
R1209,OpenComplex_Server - S 450,0.578,0.25,0.32,0.77,0.268,0.76,0.88,0.0,0.604,10.77,0.86,0.0,-0.41208081494306953,-1.804252899792239,-1.1054053117308773,-1.6371019870344035,-1.5886145458425056,-1.5959855297967995,-0.7735267838285864,-1.1403194552958893,-0.5281633009192975,-0.05916748569015804,0.769946185968972,0.25958706582558255,-1.176382049337837,-1.107246342155395,-1.0377297894341626,-0.9334549603523138,-0.829180131270465,-1.454829105761558,-0.8481347363622808
R1209,RNAFOLDX - 435,0.566,0.287,0.33,0.8,0.291,0.79,0.92,0.5,0.611,11.3,9.47,0.0,-0.6451558236497225,-0.1315661446363153,-0.6152605994114683,-0.261936317925507,-0.6191035595717711,-0.3191971059593618,1.4105488410992069,0.6658372161916066,-0.3183561000939935,-0.4804046599320248,-0.44134738302998233,0.25958706582558255,-0.3582577488541973,-0.463994189232502,-0.4821103526742241,-0.5092845978368071,-0.5364588429993902,-0.3734133720238918,-0.3711704889287659
R1209,RNA_Dojo - 006,0.621,0.278,0.36,0.81,0.292,0.8,0.9,0.32,0.621,7.81,2.15,0.0,0.4231046329224366,-0.538435895890457,0.8551735375467561,0.19645223844412515,-0.5769509079947824,0.1063990353197841,0.3185110286353103,0.015620814456108113,-0.018631527486416416,2.293402393094602,0.5884631773733099,0.25958706582558255,0.1768454008695891,0.2466140915262452,0.2642631456658644,0.29073672687529306,0.3172103080847218,0.15836882082814951,1.2449273157693637
R1209,RNApolis - 063,0.6,0.306,0.33,0.79,0.306,0.79,0.88,0.35,0.6,12.36,10.76,0.0,0.01522336768579408,0.7273811080113224,-0.6152605994114683,-0.7203248742951391,0.013186214083057396,-0.3191971059593618,-0.7735267838285864,0.12399021474535776,-0.6480531299623283,-1.3228790084157556,-0.6228303916256444,0.25958706582558255,-0.18557628030103573,0.04244795876188275,0.03972549965427388,0.03564181099286057,0.031558122331447266,0.05606025429992706,-1.0216019413554474
R1209,SimRNA-server - S 094,0.068,0.279,0.32,0.81,0.287,0.81,0.92,0.32,0.593,11.79,97.5,8.0,-10.317768684975807,-0.4932281457511076,-1.1054053117308773,0.19645223844412515,-0.7877141658797253,0.53199517659893,1.4105488410992069,0.015620814456108113,-0.8578603307876322,-0.8698503493254467,-12.825804163399082,-14.692627925727972,-1.6843708443201901,-3.9721340474859304,-4.606697511234919,-5.5585427068583995,-6.510387902481881,-0.7993167287409925,-0.33669905544066075
R1209,SoutheRNA - 156,0.542,0.281,0.31,0.78,0.303,0.77,0.9,0.41,0.542,11.92,2.58,0.0,-1.111305841063026,-0.4028126454724089,-1.5955500240502862,-1.1787134306647713,-0.11327174064790829,-1.1703893885176535,0.3185110286353103,0.34072901532385724,-2.3864556510862722,-0.9731726750828862,0.5279688411747558,0.25958706582558255,-1.0677696216285493,-1.0365561701952404,-1.044031137282019,-1.0552435879121869,-1.0664560385423547,-0.9991813347613476,-1.0759430528738287
