#Model         Gr.Code  ICS(F1)   Prec.Iface  Recal.Iface  IPS        QSglob   QSbest   lDDT       ilDDT      GDT_TS     RMSD       TMscore    TMalign    GlobDockQ    BestDockQ  Mol.Size  Stoich.  MDL.Conts  REF.Conts  MDL.Clash  ICS_Interfaces                           ICS_perInterface

R1252TS317_1o  317      0.000     0.000      0.000       0.100      0.000    0.000    0.281      0.001      0.014      100.076    0.185      0.080      0.002        0.025      6        A6       3258       345        6419       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.066, 0.0, 0.089, 0.0, 0.0, 0.009, 0.051, 0.009, 0.143, 0.0, 0.066, 0.0] 
R1252TS183_5o  183      0.000     0.000      0.000       0.155      0.000    0.000    0.366      0.000      0.012      95.632     0.220      0.175      0.002        0.022      6        A6       1359       345        2048       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.0, 0.067, 0.015, 0.0, 0.0, 0.04, 0.0, 0.05, 0.0, 0.0, 0.0, 0.067] 
R1252TS189_2o  189      0.000     0.000      0.000       0.100      0.000    0.000    0.388      0.001      0.013      78.562     0.269      0.159      0.003        0.036      6        A6       658        345        1094       [['0', '1'], ['0', '2'], ['0', '3'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '5'], ['2', '3'], ['2', '4'], ['3', '4'], ['3', '5'], ['4', '5']] [0.056, 0.027, 0.0, 0.207, 0.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.066] 
R1253v1TS183_3o 183      0.058     0.048      0.074       0.144      0.001    0.002    0.439      0.010      0.011      105.086    0.236      0.145      0.015        0.238      8        A8       902        484        905        [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.097, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097, 0.065, 0.16] 
R1253v1TS189_5o 189      0.052     0.035      0.105       0.112      0.002    0.002    0.387      0.012      0.010      102.210    0.225      0.110      0.022        0.344      8        A8       1477       484        2692       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.067, 0.07, 0.0, 0.0, 0.0, 0.0, 0.071, 0.1, 0.028, 0.0, 0.0, 0.0, 0.043, 0.157, 0.083, 0.0] 
R1253v1TS189_1o 189      0.047     0.029      0.128       0.149      0.002    0.003    0.309      0.008      0.010      94.069     0.231      0.102      0.026        0.419      8        A8       2270       484        5073       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.086, 0.08, 0.0, 0.0, 0.138, 0.0, 0.0, 0.0, 0.031, 0.0, 0.027, 0.0, 0.125, 0.083, 0.0, 0.121] 
R1253v1TS183_5o 183      0.039     0.041      0.037       0.072      0.001    0.001    0.422      0.006      0.011      100.257    0.292      0.158      0.008        0.134      8        A8       444        484        1022       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.118] 
R1253v1TS159_1o 159      0.037     0.023      0.087       0.104      0.000    0.000    0.300      0.006      0.009      100.225    0.217      0.094      0.018        0.285      8        A8       1808       484        5799       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.163, 0.096, 0.012, 0.0, 0.058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.058, 0.064] 
R1253v1TS294_3o 294      0.028     0.020      0.045       0.171      0.009    0.010    0.311      0.014      0.010      88.279     0.242      0.099      0.010        0.164      8        A8       1133       484        3727       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.061, 0.078, 0.0, 0.0, 0.122, 0.0, 0.0, 0.0, 0.033, 0.0, 0.0, 0.0, 0.138, 0.095, 0.047, 0.0] 
R1253v1TS167_3o 167      0.024     0.016      0.052       0.130      0.007    0.007    0.308      0.007      0.009      88.785     0.240      0.107      0.012        0.186      8        A8       1609       484        4700       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.033, 0.054, 0.0, 0.0, 0.0, 0.0, 0.031, 0.113, 0.0, 0.0, 0.0, 0.0, 0.079, 0.0, 0.023, 0.108] 
R1253v1TS325_1o 325      0.024     0.014      0.066       0.098      0.001    0.001    0.335      0.008      0.009      105.928    0.205      0.099      0.014        0.222      8        A8       2299       484        4366       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.12, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015, 0.0, 0.0, 0.0, 0.117, 0.075, 0.081, 0.0] 
R1253v1TS450_3o 450s     0.024     0.016      0.052       0.130      0.007    0.007    0.308      0.007      0.009      88.785     0.240      0.107      0.012        0.186      8        A8       1609       484        4700       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.033, 0.054, 0.0, 0.0, 0.0, 0.0, 0.031, 0.113, 0.0, 0.0, 0.0, 0.0, 0.079, 0.0, 0.023, 0.108] 
R1253v1TS262_1o 262      0.022     0.015      0.037       0.144      0.012    0.012    0.450      0.016      0.010      87.249     0.242      0.111      0.008        0.133      8        A8       1221       484        0          [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.119, 0.129, 0.0, 0.0, 0.0, 0.0, 0.028, 0.13, 0.026, 0.0, 0.0, 0.0, 0.129, 0.129, 0.119, 0.0] 
R1253v1TS208_5o 208s     0.017     0.010      0.048       0.089      0.000    0.000    0.346      0.004      0.011      104.116    0.207      0.100      0.011        0.181      8        A8       2401       484        4973       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.085, 0.0, 0.034, 0.0, 0.073, 0.0, 0.0, 0.011, 0.0, 0.0, 0.061, 0.0, 0.0, 0.063, 0.006, 0.0] 
R1253v1TS033_3o 033      0.015     0.009      0.037       0.128      0.005    0.005    0.284      0.003      0.009      93.603     0.211      0.108      0.009        0.144      8        A8       2028       484        6237       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.045, 0.073, 0.0, 0.0, 0.088, 0.0, 0.0, 0.0, 0.043, 0.0, 0.034, 0.0, 0.08, 0.098, 0.0, 0.085] 
R1253v1TS208_1o 208s     0.014     0.008      0.043       0.119      0.005    0.005    0.285      0.008      0.009      86.087     0.260      0.102      0.010        0.165      8        A8       2589       484        6359       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.086, 0.0, 0.0, 0.0, 0.059, 0.0, 0.0, 0.04, 0.0, 0.0, 0.016, 0.0, 0.0, 0.05, 0.026, 0.083] 
R1253v1TS235_2o 235      0.012     0.007      0.031       0.140      0.004    0.004    0.315      0.010      0.010      90.928     0.235      0.094      0.009        0.143      8        A8       2209       484        4035       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.131, 0.069, 0.0, 0.0, 0.008, 0.0, 0.0, 0.081, 0.032, 0.0, 0.0, 0.0, 0.078, 0.092, 0.116, 0.0] 
R1253v1TS156_1o 156      0.011     0.008      0.019       0.071      0.000    0.000    0.042      0.000      0.009      100.475    0.209      0.114      0.006        0.099      8        A8       1134       484        859        [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.042, 0.0, 0.008, 0.0, 0.0, 0.0, 0.0, 0.023, 0.0, 0.034, 0.024, 0.0, 0.0, 0.0, 0.0, 0.056] 
R1253v1TS156_4o 156      0.011     0.008      0.019       0.065      0.000    0.000    0.037      0.000      0.009      100.319    0.216      0.092      0.006        0.096      8        A8       1107       484        844        [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.0, 0.0, 0.0, 0.0, 0.031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.061] 
R1253v1TS417_4o 417      0.011     0.006      0.043       0.111      0.004    0.004    0.260      0.001      0.010      89.858     0.229      0.098      0.010        0.160      8        A8       3433       484        8114       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.044, 0.02, 0.0, 0.0, 0.0, 0.0, 0.026, 0.079, 0.0, 0.0, 0.0, 0.0, 0.088, 0.097, 0.055, 0.0] 
R1253v1TS241_3o 241      0.009     0.005      0.037       0.092      0.004    0.004    0.289      0.002      0.011      92.237     0.246      0.082      0.009        0.143      8        A8       3417       484        7275       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.04, 0.101, 0.0, 0.009, 0.013, 0.0, 0.0, 0.067, 0.0, 0.0, 0.024, 0.0, 0.029, 0.004, 0.0, 0.063] 
R1253v1TS241_1o 241      0.008     0.005      0.031       0.100      0.002    0.002    0.299      0.013      0.010      92.751     0.245      0.079      0.008        0.131      8        A8       3261       484        4844       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.0, 0.083, 0.061, 0.0, 0.041, 0.0, 0.044, 0.035, 0.0, 0.0, 0.0, 0.0, 0.073, 0.0, 0.045, 0.05] 
R1253v1TS286_2o 286      0.008     0.006      0.010       0.111      0.002    0.002    0.313      0.010      0.007      98.501     0.222      0.115      0.004        0.059      8        A8       831        484        19         [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.038, 0.051, 0.0, 0.0, 0.0, 0.0, 0.014, 0.041, 0.014, 0.0, 0.0, 0.0, 0.069, 0.062, 0.08, 0.0] 
R1253v1TS156_5o 156      0.008     0.006      0.012       0.070      0.000    0.000    0.037      0.000      0.009      99.799     0.213      0.096      0.019        0.296      8        A8       1088       484        902        [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.065, 0.0, 0.0, 0.0, 0.034, 0.0, 0.0, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, 0.0, 0.005] 
R1253v1TS286_5o 286      0.007     0.006      0.010       0.129      0.009    0.010    0.314      0.009      0.009      89.757     0.257      0.112      0.004        0.063      8        A8       892        484        31         [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.043, 0.061, 0.0, 0.0, 0.036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.0, 0.058, 0.127, 0.0, 0.134] 
R1253v1TS338_3o 338      0.007     0.005      0.012       0.034      0.001    0.001    0.354      0.000      0.006      116.260    0.238      0.217      0.044        0.708      8        A8       1309       484        2406       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.0, 0.0, 0.0, 0.25, 0.0, 0.15, 0.0, 0.034, 0.0, 0.25, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0] 
R1253v1TS304_1o 304s     0.006     0.004      0.019       0.116      0.004    0.005    0.309      0.006      0.010      87.555     0.243      0.099      0.006        0.097      8        A8       2725       484        4592       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.058, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.089, 0.0, 0.0, 0.0, 0.0, 0.073, 0.037, 0.042, 0.0] 
R1253v1TS241_5o 241      0.006     0.004      0.019       0.116      0.004    0.005    0.309      0.006      0.010      87.555     0.243      0.099      0.006        0.097      8        A8       2725       484        4592       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.058, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.089, 0.0, 0.0, 0.0, 0.0, 0.073, 0.037, 0.042, 0.0] 
R1253v1TS033_1o 033      0.006     0.003      0.019       0.111      0.003    0.003    0.312      0.013      0.009      95.257     0.254      0.106      0.005        0.087      8        A8       2726       484        4610       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.053, 0.068, 0.0, 0.0, 0.055, 0.0, 0.0, 0.0, 0.028, 0.0, 0.039, 0.0, 0.049, 0.094, 0.088, 0.09] 
R1253v1TS183_4o 183      0.006     0.004      0.012       0.112      0.001    0.001    0.395      0.012      0.011      88.060     0.270      0.127      0.005        0.072      8        A8       1429       484        2239       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.0, 0.16, 0.005, 0.0, 0.098, 0.0, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.098, 0.0, 0.0, 0.16] 
R1253v1TS294_2o 294      0.006     0.005      0.008       0.100      0.000    0.000    0.330      0.007      0.011      85.406     0.260      0.098      0.003        0.056      8        A8       922        484        3071       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.046, 0.0, 0.021, 0.0, 0.054, 0.0, 0.0, 0.09, 0.0, 0.0, 0.045, 0.0, 0.0, 0.061, 0.06, 0.086] 
R1253v1TS286_4o 286      0.005     0.004      0.008       0.115      0.011    0.011    0.312      0.007      0.007      99.054     0.218      0.103      0.003        0.049      8        A8       1086       484        17         [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.038, 0.0, 0.094, 0.0, 0.112, 0.0, 0.0, 0.0, 0.048, 0.0, 0.018, 0.0, 0.074, 0.071, 0.053, 0.087] 
R1253v1TS241_4o 241      0.005     0.003      0.025       0.124      0.000    0.000    0.289      0.008      0.010      90.835     0.217      0.086      0.013        0.208      8        A8       4379       484        6526       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.114, 0.051, 0.0, 0.0, 0.047, 0.0, 0.027, 0.037, 0.0, 0.0, 0.05, 0.0, 0.085, 0.031, 0.06, 0.0] 
R1253v1TS235_5o 235      0.005     0.002      0.101       0.107      0.002    0.002    0.042      0.002      0.009      112.121    0.168      0.072      0.052        0.828      8        A8       21547      484        54106      [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.047, 0.035, 0.0, 0.0, 0.038, 0.0, 0.0, 0.042, 0.008, 0.0, 0.0, 0.006, 0.045, 0.048, 0.058, 0.033] 
R1253v1TS052_5o 052s     0.005     0.003      0.012       0.107      0.001    0.001    0.384      0.013      0.009      90.245     0.245      0.100      0.008        0.121      8        A8       2140       484        616        [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.023, 0.075, 0.0, 0.0, 0.0, 0.0, 0.031, 0.05, 0.0, 0.0, 0.067, 0.0, 0.057, 0.086, 0.065, 0.0] 
R1253v1TS189_3o 189      0.004     0.003      0.017       0.121      0.002    0.002    0.299      0.004      0.010      91.313     0.213      0.105      0.005        0.079      8        A8       3325       484        5975       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.082, 0.058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.053, 0.042, 0.0, 0.0, 0.0, 0.0, 0.051, 0.049, 0.081] 
R1253v1TS417_3o 417      0.003     0.002      0.010       0.130      0.000    0.000    0.282      0.004      0.011      88.768     0.237      0.102      0.004        0.059      8        A8       3008       484        5398       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.074, 0.044, 0.0, 0.0, 0.0, 0.0, 0.014, 0.071, 0.022, 0.0, 0.0, 0.0, 0.057, 0.057, 0.072, 0.0] 
R1253v1TS462_2o 462      0.003     0.002      0.004       0.115      0.000    0.000    0.384      0.003      0.009      102.587    0.211      0.091      0.017        0.277      8        A8       975        484        1782       [['0', '1'], ['0', '3'], ['0', '4'], ['0', '5'], ['1', '2'], ['1', '4'], ['1', '7'], ['2', '3'], ['2', '6'], ['2', '7'], ['3', '5'], ['3', '6'], ['4', '5'], ['4', '7'], ['5', '6'], ['6', '7']] [0.0, 0.0, 0.028, 0.015, 0.0, 0.055, 0.051, 0.0, 0.031, 0.0, 0.041, 0.025, 0.0, 0.0, 0.0, 0.0] 
