interface_type,model,target,ics_naive_mean,ics_mean,ics_log10_mean,ips_naive_mean,ips_mean,ips_log10_mean,ilddt_naive_mean,ilddt_mean,ilddt_log10_mean
protein-protein,M1209TS369_4,M1209,0.903,0.903,0.903,0.924,0.924,0.924,0.8997433628318586,0.8997433628318586,0.8997433628318586
NA-containing,M1209TS369_4,M1209,0.2,0.3285714285714286,0.29087352726028437,0.3775,0.5558928571428572,0.5035870190736446,0.5789260869565218,0.5883928571428572,0.5856171442789259
all,M1209TS369_5,M1209,0.2946666666666667,0.7084539007092199,0.4823924496747905,0.40900000000000003,0.7586595744680852,0.579884300160358,0.4441190201359498,0.7326524822695035,0.5966890381282578
NA-NA,M1209TS369_5,M1209,,,,,,,,,
NA-protein,M1209TS369_5,M1209,0.0,0.0,0.0,0.1675,0.22053571428571428,0.2049853299948673,0.25191304347826093,0.34571428571428575,0.3182112081490249
protein-protein,M1209TS369_5,M1209,0.884,0.884,0.884,0.892,0.892,0.892,0.8285309734513274,0.8285309734513274,0.8285309734513274
NA-containing,M1209TS369_5,M1209,0.0,0.0,0.0,0.1675,0.22053571428571428,0.2049853299948673,0.25191304347826093,0.34571428571428575,0.3182112081490249
all,M1209TS400_1,M1209,0.871,0.9138936170212767,0.8970683793142059,0.8683333333333333,0.9293120567375888,0.9141157458921122,0.8315034756957803,0.9059078014184399,0.8747530824118067
NA-NA,M1209TS400_1,M1209,,,,,,,,,
NA-protein,M1209TS400_1,M1209,0.8445,0.8731071428571429,0.8647193598154134,0.836,0.9144285714285714,0.8914328516287735,0.7843304347826086,0.8254285714285714,0.8133783553225048
protein-protein,M1209TS400_1,M1209,0.924,0.924,0.924,0.933,0.933,0.933,0.9258495575221241,0.9258495575221241,0.9258495575221241
NA-containing,M1209TS400_1,M1209,0.8445,0.8731071428571429,0.8647193598154134,0.836,0.9144285714285714,0.8914328516287735,0.7843304347826086,0.8254285714285714,0.8133783553225048
all,M1209TS417_1,M1209,0.9620000000000001,0.9188510638297872,0.9412362666768916,0.9470000000000001,0.8993829787234042,0.9222786175233221,0.8544297037322046,0.9054042553191488,0.8856466976906409
NA-NA,M1209TS417_1,M1209,,,,,,,,,
NA-protein,M1209TS417_1,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.8230826086956522,0.8581071428571428,0.847837742828231
protein-protein,M1209TS417_1,M1209,0.902,0.902,0.902,0.883,0.883,0.883,0.9171238938053096,0.9171238938053096,0.9171238938053096
NA-containing,M1209TS417_1,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.8230826086956522,0.8581071428571428,0.847837742828231
all,M1209TS417_2,M1209,0.9620000000000001,0.9188510638297872,0.9412362666768916,0.9470000000000001,0.8993829787234042,0.9222786175233221,0.8105399769141978,0.8842340425531914,0.8438525431904442
NA-NA,M1209TS417_2,M1209,,,,,,,,,
NA-protein,M1209TS417_2,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.7579869565217392,0.7574642857142857,0.7576175358783116
protein-protein,M1209TS417_2,M1209,0.902,0.902,0.902,0.883,0.883,0.883,0.9156460176991148,0.9156460176991148,0.9156460176991148
NA-containing,M1209TS417_2,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.7579869565217392,0.7574642857142857,0.7576175358783116
all,M1209TS417_3,M1209,0.9620000000000001,0.9188510638297872,0.9412362666768916,0.9470000000000001,0.8993829787234042,0.9222786175233221,0.8108556624342694,0.8842836879432622,0.8440320360966266
NA-NA,M1209TS417_3,M1209,,,,,,,,,
NA-protein,M1209TS417_3,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.7584826086956522,0.7578928571428571,0.7580657757771321
protein-protein,M1209TS417_3,M1209,0.902,0.902,0.902,0.883,0.883,0.883,0.9156017699115041,0.9156017699115041,0.9156017699115041
NA-containing,M1209TS417_3,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.7584826086956522,0.7578928571428571,0.7580657757771321
all,M1209TS417_4,M1209,0.9620000000000001,0.9188510638297872,0.9412362666768916,0.9470000000000001,0.8993829787234042,0.9222786175233221,0.8130137745286649,0.8851063829787231,0.8455694494567543
NA-NA,M1209TS417_4,M1209,,,,,,,,,
NA-protein,M1209TS417_4,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.7615826086956522,0.7609285714285715,0.7611203390135022
protein-protein,M1209TS417_4,M1209,0.902,0.902,0.902,0.883,0.883,0.883,0.9158761061946901,0.9158761061946901,0.9158761061946901
NA-containing,M1209TS417_4,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.7615826086956522,0.7609285714285715,0.7611203390135022
all,M1209TS417_5,M1209,0.9620000000000001,0.9188510638297872,0.9412362666768916,0.9470000000000001,0.8993829787234042,0.9222786175233221,0.8505997691419777,0.904127659574468,0.8833593336395137
NA-NA,M1209TS417_5,M1209,,,,,,,,,
NA-protein,M1209TS417_5,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.8176695652173913,0.8543571428571429,0.8436001286699671
protein-protein,M1209TS417_5,M1209,0.902,0.902,0.902,0.883,0.883,0.883,0.9164601769911503,0.9164601769911503,0.9164601769911503
NA-containing,M1209TS417_5,M1209,0.992,0.9868571428571428,0.9883650589095886,0.979,0.9654999999999999,0.9694582796376703,0.8176695652173913,0.8543571428571429,0.8436001286699671
all,M1209TS448_5,M1209,0.38999999999999996,0.7595744680851064,0.5783840876296535,0.4703333333333333,0.768886524822695,0.6274619864438766,0.6738370142362445,0.8407234042553188,0.7525216061276304
NA-NA,M1209TS448_5,M1209,,,,,,,,,
NA-protein,M1209TS448_5,M1209,0.1395,0.22917857142857145,0.20288428526404836,0.271,0.3648571428571428,0.33733767490000754,0.5568130434782608,0.5696785714285714,0.5659063227386758
protein-protein,M1209TS448_5,M1209,0.891,0.891,0.891,0.869,0.869,0.869,0.907884955752212,0.907884955752212,0.907884955752212
NA-containing,M1209TS448_5,M1209,0.1395,0.22917857142857145,0.20288428526404836,0.271,0.3648571428571428,0.33733767490000754,0.5568130434782608,0.5696785714285714,0.5659063227386758
all,M1209TS450_5,M1209,0.379,0.7797234042553192,0.5760951675192532,0.6709999999999999,0.8672127659574468,0.7742738350282256,0.6913554187508014,0.854801418439716,0.7678205914394494
NA-NA,M1209TS450_5,M1209,,,,,,,,,
NA-protein,M1209TS450_5,M1209,0.103,0.1692142857142857,0.14979986653904645,0.54,0.6017142857142856,0.5836192930849365,0.5763782608695652,0.5863928571428572,0.5834565184385565
protein-protein,M1209TS450_5,M1209,0.931,0.931,0.9310000000000002,0.933,0.933,0.933,0.921309734513274,0.921309734513274,0.9213097345132741
NA-containing,M1209TS450_5,M1209,0.103,0.1692142857142857,0.14979986653904645,0.54,0.6017142857142856,0.5836192930849365,0.5763782608695652,0.5863928571428572,0.5834565184385565
all,M1209TS462_1,M1209,0.267,0.6419361702127659,0.43709994591573215,0.35633333333333334,0.6855248226950355,0.507462041236084,0.5533201231242786,0.7455531914893617,0.6355375297184916
NA-NA,M1209TS462_1,M1209,,,,,,,,,
NA-protein,M1209TS462_1,M1209,0.0,0.0,0.0,0.123,0.13071428571428573,0.12845241163561708,0.4133695652173913,0.39175,0.3980889840574283
protein-protein,M1209TS462_1,M1209,0.801,0.801,0.801,0.823,0.823,0.8229999999999998,0.8332212389380532,0.8332212389380532,0.8332212389380531
NA-containing,M1209TS462_1,M1209,0.0,0.0,0.0,0.123,0.13071428571428573,0.12845241163561708,0.4133695652173913,0.39175,0.3980889840574283
all,M1209TS462_2,M1209,0.263,0.6323191489361702,0.43055163211924175,0.35533333333333333,0.6672907801418441,0.4981978324030764,0.5429521610875979,0.742794326241135,0.6306167897738908
NA-NA,M1209TS462_2,M1209,,,,,,,,,
NA-protein,M1209TS462_2,M1209,0.0,0.0,0.0,0.134,0.13978571428571426,0.13808930872671282,0.398804347826087,0.3858214285714286,0.38962809708426044
protein-protein,M1209TS462_2,M1209,0.789,0.7890000000000001,0.789,0.798,0.798,0.798,0.8312477876106197,0.8312477876106197,0.8312477876106197
NA-containing,M1209TS462_2,M1209,0.0,0.0,0.0,0.134,0.13978571428571426,0.13808930872671282,0.398804347826087,0.3858214285714286,0.38962809708426044
all,M1209TS462_3,M1209,0.26866666666666666,0.6459432624113476,0.43982840999760314,0.3626666666666667,0.6849219858156028,0.5102030743633087,0.5502151340259075,0.7440780141843975,0.6338473295078992
NA-NA,M1209TS462_3,M1209,,,,,,,,,
NA-protein,M1209TS462_3,M1209,0.0,0.0,0.0,0.134,0.13978571428571426,0.13808930872671282,0.40951739130434783,0.3908214285714286,0.3963031951338253
protein-protein,M1209TS462_3,M1209,0.806,0.806,0.806,0.82,0.82,0.82,0.8316106194690269,0.8316106194690269,0.8316106194690269
NA-containing,M1209TS462_3,M1209,0.0,0.0,0.0,0.134,0.13978571428571426,0.13808930872671282,0.40951739130434783,0.3908214285714286,0.3963031951338253
all,M1209TS462_4,M1209,0.26266666666666666,0.6315177304964539,0.43000593930286757,0.3446666666666667,0.674709219858156,0.49417664823022805,0.5430876234449147,0.7426737588652483,0.630557324425159
NA-NA,M1209TS462_4,M1209,,,,,,,,,
NA-protein,M1209TS462_4,M1209,0.0,0.0,0.0,0.1095,0.10853571428571429,0.10881844854554787,0.39907391304347817,0.3857499999999999,0.3896566499032657
protein-protein,M1209TS462_4,M1209,0.788,0.7879999999999999,0.788,0.815,0.815,0.815,0.8311150442477877,0.8311150442477877,0.8311150442477877
NA-containing,M1209TS462_4,M1209,0.0,0.0,0.0,0.1095,0.10853571428571429,0.10881844854554787,0.39907391304347817,0.3857499999999999,0.3896566499032657
all,M1209TS462_5,M1209,0.26266666666666666,0.6315177304964539,0.43000593930286757,0.34166666666666673,0.6674964539007092,0.4892654128828603,0.5427268436578172,0.7427943262411352,0.6304633467660505
NA-NA,M1209TS462_5,M1209,,,,,,,,,
NA-protein,M1209TS462_5,M1209,0.0,0.0,0.0,0.1095,0.10853571428571429,0.10881844854554787,0.3983999999999999,0.3852857142857142,0.38913090021945096
protein-protein,M1209TS462_5,M1209,0.788,0.7879999999999999,0.788,0.806,0.806,0.806,0.8313805309734518,0.8313805309734518,0.8313805309734518
NA-containing,M1209TS462_5,M1209,0.0,0.0,0.0,0.1095,0.10853571428571429,0.10881844854554787,0.3983999999999999,0.3852857142857142,0.38913090021945096
all,M1209TS481_1,M1209,0.926,0.9268936170212766,0.9323456638997847,0.8873333333333333,0.9080992907801418,0.9032143944634397,0.7680674618442987,0.8726099290780136,0.8116767892818547
NA-NA,M1209TS481_1,M1209,,,,,,,,,
NA-protein,M1209TS481_1,M1209,0.929,0.9547142857142857,0.9471747054520568,0.8765000000000001,0.9044642857142857,0.8962649921791119,0.6912826086956522,0.6747500000000001,0.6795974583968569
protein-protein,M1209TS481_1,M1209,0.92,0.92,0.92,0.909,0.909,0.9089999999999999,0.9216371681415921,0.9216371681415921,0.9216371681415921
NA-containing,M1209TS481_1,M1209,0.929,0.9547142857142857,0.9471747054520568,0.8765000000000001,0.9044642857142857,0.8962649921791119,0.6912826086956522,0.6747500000000001,0.6795974583968569
all,M1209TS481_2,M1209,0.8963333333333333,0.9237375886524823,0.9213147946408936,0.8476666666666667,0.9038794326241135,0.8884652546678438,0.7666436321662177,0.8722127659574463,0.8112488374620748
NA-NA,M1209TS481_2,M1209,,,,,,,,,
NA-protein,M1209TS481_2,M1209,0.8845000000000001,0.9388214285714286,0.9228940652674701,0.817,0.8832142857142857,0.8637998665390465,0.6894521739130435,0.6752142857142857,0.6793889185246982
protein-protein,M1209TS481_2,M1209,0.92,0.92,0.92,0.909,0.909,0.9089999999999999,0.9210265486725658,0.9210265486725658,0.9210265486725658
NA-containing,M1209TS481_2,M1209,0.8845000000000001,0.9388214285714286,0.9228940652674701,0.817,0.8832142857142857,0.8637998665390465,0.6894521739130435,0.6752142857142857,0.6793889185246982
all,M1209TS481_3,M1209,0.926,0.9268936170212766,0.9323456638997847,0.8873333333333333,0.9080992907801418,0.9032143944634397,0.7695967679876875,0.8729787234042549,0.812737708960388
NA-NA,M1209TS481_3,M1209,,,,,,,,,
NA-protein,M1209TS481_3,M1209,0.929,0.9547142857142857,0.9471747054520568,0.8765000000000001,0.9044642857142857,0.8962649921791119,0.6936739130434784,0.6773928571428571,0.6821665587762793
protein-protein,M1209TS481_3,M1209,0.92,0.92,0.92,0.909,0.909,0.9089999999999999,0.9214424778761056,0.9214424778761056,0.9214424778761056
NA-containing,M1209TS481_3,M1209,0.929,0.9547142857142857,0.9471747054520568,0.8765000000000001,0.9044642857142857,0.8962649921791119,0.6936739130434784,0.6773928571428571,0.6821665587762793
all,M1209TS481_4,M1209,0.926,0.9268936170212766,0.9323456638997847,0.8873333333333333,0.9080992907801418,0.9032143944634397,0.8430528151853275,0.907475177304964,0.8806070911786185
NA-NA,M1209TS481_4,M1209,,,,,,,,,
NA-protein,M1209TS481_4,M1209,0.929,0.9547142857142857,0.9471747054520568,0.8765000000000001,0.9044642857142857,0.8962649921791119,0.8022739130434784,0.8383214285714288,0.8277520843712151
protein-protein,M1209TS481_4,M1209,0.92,0.92,0.92,0.909,0.909,0.9089999999999999,0.9246106194690259,0.9246106194690259,0.9246106194690259
NA-containing,M1209TS481_4,M1209,0.929,0.9547142857142857,0.9471747054520568,0.8765000000000001,0.9044642857142857,0.8962649921791119,0.8022739130434784,0.8383214285714288,0.8277520843712151
all,M1209TS481_5,M1209,0.8373333333333334,0.9118439716312058,0.8902944093024672,0.7723333333333334,0.8871843971631206,0.8464175545711747,0.7611990765679106,0.8683829787234039,0.8049368717401255
NA-NA,M1209TS481_5,M1209,,,,,,,,,
NA-protein,M1209TS481_5,M1209,0.796,0.8789285714285715,0.8546134250828835,0.704,0.7991428571428572,0.7712464101726105,0.6818782608695653,0.6607142857142857,0.6669196880779376
protein-protein,M1209TS481_5,M1209,0.92,0.92,0.92,0.909,0.909,0.9089999999999999,0.9198407079646014,0.9198407079646014,0.9198407079646014
NA-containing,M1209TS481_5,M1209,0.796,0.8789285714285715,0.8546134250828835,0.704,0.7991428571428572,0.7712464101726105,0.6818782608695653,0.6607142857142857,0.6669196880779376
all,M1211TS006_1,M1211,0.0,0.0,0.0,0.09533333333333333,0.09535135135135135,0.09513282878488752,0.42192372477355794,0.4251891891891892,0.42352944849444696
NA-NA,M1211TS006_1,M1211,,,,,,,,,
NA-protein,M1211TS006_1,M1211,0.0,0.0,0.0,0.092,0.09380000000000001,0.09266506772962448,0.4301713014460512,0.4298,0.4300341122184226
protein-protein,M1211TS006_1,M1211,0.0,0.0,0.0,0.102,0.102,0.102,0.40542857142857136,0.40542857142857136,0.40542857142857136
NA-containing,M1211TS006_1,M1211,0.0,0.0,0.0,0.092,0.09380000000000001,0.09266506772962448,0.4301713014460512,0.4298,0.4300341122184226
all,M1211TS006_2,M1211,0.0,0.0,0.0,0.15633333333333332,0.16917567567567565,0.16232178790363608,0.4215461624026697,0.43162162162162165,0.42633483819370455
NA-NA,M1211TS006_2,M1211,,,,,,,,,
NA-protein,M1211TS006_2,M1211,0.0,0.0,0.0,0.1835,0.18485,0.18399880079721836,0.4443192436040045,0.44460000000000005,0.44442297805892794
protein-protein,M1211TS006_2,M1211,0.0,0.0,0.0,0.102,0.102,0.102,0.376,0.376,0.376
NA-containing,M1211TS006_2,M1211,0.0,0.0,0.0,0.1835,0.18485,0.18399880079721836,0.4443192436040045,0.44460000000000005,0.44442297805892794
all,M1211TS006_3,M1211,0.0,0.0,0.0,0.09399999999999999,0.0947027027027027,0.09398771212615929,0.35808586259865466,0.37035135135135144,0.3640635886981
NA-NA,M1211TS006_3,M1211,,,,,,,,,
NA-protein,M1211TS006_3,M1211,0.0,0.0,0.0,0.09,0.093,0.09110844621604079,0.3882002224694105,0.38726666666666676,0.3878552903370724
protein-protein,M1211TS006_3,M1211,0.0,0.0,0.0,0.102,0.102,0.102,0.2978571428571429,0.2978571428571429,0.2978571428571429
NA-containing,M1211TS006_3,M1211,0.0,0.0,0.0,0.09,0.093,0.09110844621604079,0.3882002224694105,0.38726666666666676,0.3878552903370724
all,M1211TS006_4,M1211,0.0,0.0,0.0,0.054333333333333324,0.04398648648648649,0.04938798392018146,0.40726280523332803,0.40695945945945944,0.4072024520132057
NA-NA,M1211TS006_4,M1211,,,,,,,,,
NA-protein,M1211TS006_4,M1211,0.0,0.0,0.0,0.0305,0.030449999999999998,0.03048152589639932,0.40792992213570634,0.40719999999999995,0.40766022899259696
protein-protein,M1211TS006_4,M1211,0.0,0.0,0.0,0.102,0.102,0.102,0.4059285714285714,0.4059285714285714,0.4059285714285714
NA-containing,M1211TS006_4,M1211,0.0,0.0,0.0,0.0305,0.030449999999999998,0.03048152589639932,0.40792992213570634,0.40719999999999995,0.40766022899259696
all,M1211TS006_5,M1211,0.0,0.0,0.0,0.083,0.0799864864864865,0.0814011329076052,0.39486151279199105,0.3925270270270271,0.39384227398008614
NA-NA,M1211TS006_5,M1211,,,,,,,,,
NA-protein,M1211TS006_5,M1211,0.0,0.0,0.0,0.07350000000000001,0.07485000000000001,0.07399880079721836,0.3910422691879867,0.39020000000000005,0.39073106582321615
protein-protein,M1211TS006_5,M1211,0.0,0.0,0.0,0.102,0.102,0.102,0.40249999999999997,0.40249999999999997,0.4025
NA-containing,M1211TS006_5,M1211,0.0,0.0,0.0,0.07350000000000001,0.07485000000000001,0.07399880079721836,0.3910422691879867,0.39020000000000005,0.39073106582321615
all,M1211TS028_1,M1211,0.02033333333333333,0.023905405405405405,0.02216075394467606,0.2293333333333333,0.2696216216216216,0.24994424121208408,0.3965988664653848,0.39913513513513516,0.3978482815166302
NA-NA,M1211TS028_1,M1211,,,,,,,,,
NA-protein,M1211TS028_1,M1211,0.0305,0.02948333333333333,0.03012435989345284,0.344,0.3325333333333333,0.33976327224091074,0.40304115684093433,0.40273333333333333,0.40292742157353145
protein-protein,M1211TS028_1,M1211,0.0,0.0,0.0,0.0,0.0,0.0,0.38371428571428573,0.38371428571428573,0.3837142857142858
NA-containing,M1211TS028_1,M1211,0.0305,0.02948333333333333,0.03012435989345284,0.344,0.3325333333333333,0.33976327224091074,0.40304115684093433,0.40273333333333333,0.40292742157353145
all,M1211TS028_2,M1211,0.02033333333333333,0.023905405405405405,0.02216075394467606,0.22233333333333336,0.2613918918918919,0.24231512919834317,0.39696543778801846,0.39952702702702697,0.39822805907580433
NA-NA,M1211TS028_2,M1211,,,,,,,,,
NA-protein,M1211TS028_2,M1211,0.0305,0.02948333333333333,0.03012435989345284,0.3335,0.32238333333333336,0.3293925909661155,0.40348387096774196,0.4031666666666666,0.403366669665329
protein-protein,M1211TS028_2,M1211,0.0,0.0,0.0,0.0,0.0,0.0,0.38392857142857145,0.38392857142857145,0.3839285714285714
NA-containing,M1211TS028_2,M1211,0.0305,0.02948333333333333,0.03012435989345284,0.3335,0.32238333333333336,0.3293925909661155,0.40348387096774196,0.4031666666666666,0.403366669665329
all,M1211TS028_3,M1211,0.02033333333333333,0.023905405405405405,0.02216075394467606,0.2293333333333333,0.2696216216216216,0.24994424121208408,0.39667159277504105,0.3992837837837838,0.39795756423584344
NA-NA,M1211TS028_3,M1211,,,,,,,,,
NA-protein,M1211TS028_3,M1211,0.0305,0.02948333333333333,0.03012435989345284,0.344,0.3325333333333333,0.33976327224091074,0.4032931034482759,0.40298333333333336,0.40317864894435906
protein-protein,M1211TS028_3,M1211,0.0,0.0,0.0,0.0,0.0,0.0,0.38342857142857145,0.38342857142857145,0.38342857142857145
NA-containing,M1211TS028_3,M1211,0.0305,0.02948333333333333,0.03012435989345284,0.344,0.3325333333333333,0.33976327224091074,0.4032931034482759,0.40298333333333336,0.40317864894435906
all,M1211TS028_4,M1211,0.030333333333333334,0.035662162162162156,0.033059485392877404,0.22233333333333336,0.2613918918918919,0.24231512919834317,0.40626187827745114,0.41017567567567564,0.4081883631817412
NA-NA,M1211TS028_4,M1211,,,,,,,,,
NA-protein,M1211TS028_4,M1211,0.0455,0.04398333333333333,0.04493961885744604,0.3335,0.32238333333333336,0.3293925909661155,0.416178531701891,0.4157166666666666,0.41600788085168566
